station,latitude,longitude,free_bikes,empty_slots,total_bike_cap,distanceyelp,poiname,location.address,ratingyelp,distancefoursq,namefoursq,location.addressfoursq,ratingfoursq,popularityyelp,categories
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,369.5511652599969,Sam Miller's,1210 E Cary St,3.1,634,Grandstaff & Stein,2113 E Main St,8.4,0.9543752068707212,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,369.5511652599969,Sam Miller's,1210 E Cary St,3.1,507,Richbrau Brewing,5 S 20th St,8.1,0.9768653206278416,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,369.5511652599969,Sam Miller's,1210 E Cary St,3.1,880,Patrick Henry's Pub & Grille,2300 E Broad St,8.6,0.9837116527010784,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,369.5511652599969,Sam Miller's,1210 E Cary St,3.1,358,Fallout,117 N 18th St,7.2,0.9782589760117067,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,369.5511652599969,Sam Miller's,1210 E Cary St,3.1,234,Canal Club,1545 E Cary St,6.6,0.969949305785412,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,369.5511652599969,Sam Miller's,1210 E Cary St,3.1,250,Southern Railway Taphouse,111 Virginia St,6.4,0.988659129313799,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,153.3500997571951,Rosie Connolly's,1548 E Main St,4.3,192,LuLu's,21 N 17th St,8.7,0.9852446736233298,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,153.3500997571951,Rosie Connolly's,1548 E Main St,4.3,552,Station 2,2016 E Main St,8.5,0.9944776405414352,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,153.3500997571951,Rosie Connolly's,1548 E Main St,4.3,634,Grandstaff & Stein,2113 E Main St,8.4,0.9543752068707212,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,153.3500997571951,Rosie Connolly's,1548 E Main St,4.3,507,Richbrau Brewing,5 S 20th St,8.1,0.9768653206278416,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,153.3500997571951,Rosie Connolly's,1548 E Main St,4.3,880,Patrick Henry's Pub & Grille,2300 E Broad St,8.6,0.9837116527010784,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,153.3500997571951,Rosie Connolly's,1548 E Main St,4.3,358,Fallout,117 N 18th St,7.2,0.9782589760117067,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,153.3500997571951,Rosie Connolly's,1548 E Main St,4.3,234,Canal Club,1545 E Cary St,6.6,0.969949305785412,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,153.3500997571951,Rosie Connolly's,1548 E Main St,4.3,250,Southern Railway Taphouse,111 Virginia St,6.4,0.988659129313799,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,556.0872364346584,Station 2,2016 E Main St,3.8,192,LuLu's,21 N 17th St,8.7,0.9852446736233298,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,556.0872364346584,Station 2,2016 E Main St,3.8,552,Station 2,2016 E Main St,8.5,0.9944776405414352,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,556.0872364346584,Station 2,2016 E Main St,3.8,634,Grandstaff & Stein,2113 E Main St,8.4,0.9543752068707212,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,556.0872364346584,Station 2,2016 E Main St,3.8,507,Richbrau Brewing,5 S 20th St,8.1,0.9768653206278416,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,556.0872364346584,Station 2,2016 E Main St,3.8,880,Patrick Henry's Pub & Grille,2300 E Broad St,8.6,0.9837116527010784,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,556.0872364346584,Station 2,2016 E Main St,3.8,358,Fallout,117 N 18th St,7.2,0.9782589760117067,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,556.0872364346584,Station 2,2016 E Main St,3.8,234,Canal Club,1545 E Cary St,6.6,0.969949305785412,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,556.0872364346584,Station 2,2016 E Main St,3.8,250,Southern Railway Taphouse,111 Virginia St,6.4,0.988659129313799,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,281.8721019297316,Bellos Lounge & Restaurant,1712 E Franklin St,3.6,192,LuLu's,21 N 17th St,8.7,0.9852446736233298,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,281.8721019297316,Bellos Lounge & Restaurant,1712 E Franklin St,3.6,552,Station 2,2016 E Main St,8.5,0.9944776405414352,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,281.8721019297316,Bellos Lounge & Restaurant,1712 E Franklin St,3.6,634,Grandstaff & Stein,2113 E Main St,8.4,0.9543752068707212,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,281.8721019297316,Bellos Lounge & Restaurant,1712 E Franklin St,3.6,507,Richbrau Brewing,5 S 20th St,8.1,0.9768653206278416,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,281.8721019297316,Bellos Lounge & Restaurant,1712 E Franklin St,3.6,880,Patrick Henry's Pub & Grille,2300 E Broad St,8.6,0.9837116527010784,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,281.8721019297316,Bellos Lounge & Restaurant,1712 E Franklin St,3.6,358,Fallout,117 N 18th St,7.2,0.9782589760117067,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,281.8721019297316,Bellos Lounge & Restaurant,1712 E Franklin St,3.6,234,Canal Club,1545 E Cary St,6.6,0.969949305785412,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,281.8721019297316,Bellos Lounge & Restaurant,1712 E Franklin St,3.6,250,Southern Railway Taphouse,111 Virginia St,6.4,0.988659129313799,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,613.0002648123401,Pie314 Rva,423 N 18th St,3.9,192,LuLu's,21 N 17th St,8.7,0.9852446736233298,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,613.0002648123401,Pie314 Rva,423 N 18th St,3.9,552,Station 2,2016 E Main St,8.5,0.9944776405414352,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,613.0002648123401,Pie314 Rva,423 N 18th St,3.9,634,Grandstaff & Stein,2113 E Main St,8.4,0.9543752068707212,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,613.0002648123401,Pie314 Rva,423 N 18th St,3.9,507,Richbrau Brewing,5 S 20th St,8.1,0.9768653206278416,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,613.0002648123401,Pie314 Rva,423 N 18th St,3.9,880,Patrick Henry's Pub & Grille,2300 E Broad St,8.6,0.9837116527010784,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,613.0002648123401,Pie314 Rva,423 N 18th St,3.9,358,Fallout,117 N 18th St,7.2,0.9782589760117067,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,613.0002648123401,Pie314 Rva,423 N 18th St,3.9,234,Canal Club,1545 E Cary St,6.6,0.969949305785412,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,613.0002648123401,Pie314 Rva,423 N 18th St,3.9,250,Southern Railway Taphouse,111 Virginia St,6.4,0.988659129313799,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,1229.5049069550676,Poe's Pub,2706 E Main St,4.0,192,LuLu's,21 N 17th St,8.7,0.9852446736233298,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,1229.5049069550676,Poe's Pub,2706 E Main St,4.0,552,Station 2,2016 E Main St,8.5,0.9944776405414352,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,1229.5049069550676,Poe's Pub,2706 E Main St,4.0,634,Grandstaff & Stein,2113 E Main St,8.4,0.9543752068707212,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,1229.5049069550676,Poe's Pub,2706 E Main St,4.0,507,Richbrau Brewing,5 S 20th St,8.1,0.9768653206278416,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,1229.5049069550676,Poe's Pub,2706 E Main St,4.0,880,Patrick Henry's Pub & Grille,2300 E Broad St,8.6,0.9837116527010784,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,1229.5049069550676,Poe's Pub,2706 E Main St,4.0,358,Fallout,117 N 18th St,7.2,0.9782589760117067,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,1229.5049069550676,Poe's Pub,2706 E Main St,4.0,234,Canal Club,1545 E Cary St,6.6,0.969949305785412,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,1229.5049069550676,Poe's Pub,2706 E Main St,4.0,250,Southern Railway Taphouse,111 Virginia St,6.4,0.988659129313799,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,239.96322540343087,Sine Irish Pub & Restaurant,1327 E Cary St,3.2,192,LuLu's,21 N 17th St,8.7,0.9852446736233298,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,239.96322540343087,Sine Irish Pub & Restaurant,1327 E Cary St,3.2,552,Station 2,2016 E Main St,8.5,0.9944776405414352,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,239.96322540343087,Sine Irish Pub & Restaurant,1327 E Cary St,3.2,634,Grandstaff & Stein,2113 E Main St,8.4,0.9543752068707212,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,239.96322540343087,Sine Irish Pub & Restaurant,1327 E Cary St,3.2,507,Richbrau Brewing,5 S 20th St,8.1,0.9768653206278416,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,239.96322540343087,Sine Irish Pub & Restaurant,1327 E Cary St,3.2,880,Patrick Henry's Pub & Grille,2300 E Broad St,8.6,0.9837116527010784,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,239.96322540343087,Sine Irish Pub & Restaurant,1327 E Cary St,3.2,358,Fallout,117 N 18th St,7.2,0.9782589760117067,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,239.96322540343087,Sine Irish Pub & Restaurant,1327 E Cary St,3.2,234,Canal Club,1545 E Cary St,6.6,0.969949305785412,bar
Main Street Station,37.53458546847389,-77.43012148479552,0,16,16,239.96322540343087,Sine Irish Pub & Restaurant,1327 E Cary St,3.2,250,Southern Railway Taphouse,111 Virginia St,6.4,0.988659129313799,bar
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,927.5032702589218,Thirsty's RVA,3516 Forest Hill Ave,3.6,294,Teens Against Drug Abuse,2600 Porter St,,0.642858387192307,office
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,927.5032702589218,Thirsty's RVA,3516 Forest Hill Ave,3.6,504,Warehouse 29,2702 Decatur St,,0.6785708064038465,office
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,927.5032702589218,Thirsty's RVA,3516 Forest Hill Ave,3.6,758,Fishel Stephen,202 W 34th St,,0.1050293538665226,office
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,927.5032702589218,Thirsty's RVA,3516 Forest Hill Ave,3.6,927,Thirsty's Bar & Grill,3516 Forest Hill Ave,,0.9697750988624289,bar
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,927.5032702589218,Thirsty's RVA,3516 Forest Hill Ave,3.6,945,The Bluebird,3314 Midlothian Tpke,,0.8964862463634304,bar
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,759.2783438084113,Rico's Lavish Lounge,3090 Hull St,2.8,294,Teens Against Drug Abuse,2600 Porter St,,0.642858387192307,office
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,759.2783438084113,Rico's Lavish Lounge,3090 Hull St,2.8,504,Warehouse 29,2702 Decatur St,,0.6785708064038465,office
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,759.2783438084113,Rico's Lavish Lounge,3090 Hull St,2.8,758,Fishel Stephen,202 W 34th St,,0.1050293538665226,office
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,759.2783438084113,Rico's Lavish Lounge,3090 Hull St,2.8,927,Thirsty's Bar & Grill,3516 Forest Hill Ave,,0.9697750988624289,bar
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,759.2783438084113,Rico's Lavish Lounge,3090 Hull St,2.8,945,The Bluebird,3314 Midlothian Tpke,,0.8964862463634304,bar
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,1141.0640864837742,Marcel's Restaurant,3405 Hull St,0.0,294,Teens Against Drug Abuse,2600 Porter St,,0.642858387192307,office
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,1141.0640864837742,Marcel's Restaurant,3405 Hull St,0.0,504,Warehouse 29,2702 Decatur St,,0.6785708064038465,office
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,1141.0640864837742,Marcel's Restaurant,3405 Hull St,0.0,758,Fishel Stephen,202 W 34th St,,0.1050293538665226,office
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,1141.0640864837742,Marcel's Restaurant,3405 Hull St,0.0,927,Thirsty's Bar & Grill,3516 Forest Hill Ave,,0.9697750988624289,bar
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,1141.0640864837742,Marcel's Restaurant,3405 Hull St,0.0,945,The Bluebird,3314 Midlothian Tpke,,0.8964862463634304,bar
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,1141.0640864837742,Sports Bar and Grill,3405 Hull St,0.0,294,Teens Against Drug Abuse,2600 Porter St,,0.642858387192307,office
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,1141.0640864837742,Sports Bar and Grill,3405 Hull St,0.0,504,Warehouse 29,2702 Decatur St,,0.6785708064038465,office
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,1141.0640864837742,Sports Bar and Grill,3405 Hull St,0.0,758,Fishel Stephen,202 W 34th St,,0.1050293538665226,office
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,1141.0640864837742,Sports Bar and Grill,3405 Hull St,0.0,927,Thirsty's Bar & Grill,3516 Forest Hill Ave,,0.9697750988624289,bar
Carter Jones Park,37.51493677847786,-77.46047501956636,0,16,16,1141.0640864837742,Sports Bar and Grill,3405 Hull St,0.0,945,The Bluebird,3314 Midlothian Tpke,,0.8964862463634304,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,570.2687154472897,Fuzzy Cactus,221 Brookland Park Blvd,4.5,694,Tabol Brewing,704 Dawn St,6.9,0.9851227287772416,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,570.2687154472897,Fuzzy Cactus,221 Brookland Park Blvd,4.5,378,Boys II Men Administrative Office,2532 N Lombardy St,,0.2152152326533456,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,570.2687154472897,Fuzzy Cactus,221 Brookland Park Blvd,4.5,571,Fuzzy Cactus,221 W Brookland Park Blvd,,0.9921084263888648,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,570.2687154472897,Fuzzy Cactus,221 Brookland Park Blvd,4.5,617,RVA Createspace,607 Wickham St,,0.8981063707471735,office
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,570.2687154472897,Fuzzy Cactus,221 Brookland Park Blvd,4.5,622,Boogaloos,210 W Brookland Park Blvd,,0.0164277128373081,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,570.2687154472897,Fuzzy Cactus,221 Brookland Park Blvd,4.5,670,Ninja Kombucha,126 W Brookland Park Blvd,,0.9111893106632056,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,570.2687154472897,Fuzzy Cactus,221 Brookland Park Blvd,4.5,704,Good Tymes,2030 1/2 Chamberlayne Ave,,0.6917582704736687,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,570.2687154472897,Fuzzy Cactus,221 Brookland Park Blvd,4.5,711,Union Bistro & Jazz,2400 Northumberland Ave,,0.9102311725867986,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,570.2687154472897,Fuzzy Cactus,221 Brookland Park Blvd,4.5,740,Outer City Lounge,2030 Chamberlayne Ave,,0.9010678884378864,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,570.2687154472897,Fuzzy Cactus,221 Brookland Park Blvd,4.5,765,Pfizer Consumer Healthcare,1211 Sherwood Ave,,0.9898959984669792,office
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,626.5061667316875,Harlym Blue’Z,210 W Brookland Park Blvd,4.6,694,Tabol Brewing,704 Dawn St,6.9,0.9851227287772416,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,626.5061667316875,Harlym Blue’Z,210 W Brookland Park Blvd,4.6,378,Boys II Men Administrative Office,2532 N Lombardy St,,0.2152152326533456,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,626.5061667316875,Harlym Blue’Z,210 W Brookland Park Blvd,4.6,571,Fuzzy Cactus,221 W Brookland Park Blvd,,0.9921084263888648,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,626.5061667316875,Harlym Blue’Z,210 W Brookland Park Blvd,4.6,617,RVA Createspace,607 Wickham St,,0.8981063707471735,office
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,626.5061667316875,Harlym Blue’Z,210 W Brookland Park Blvd,4.6,622,Boogaloos,210 W Brookland Park Blvd,,0.0164277128373081,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,626.5061667316875,Harlym Blue’Z,210 W Brookland Park Blvd,4.6,670,Ninja Kombucha,126 W Brookland Park Blvd,,0.9111893106632056,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,626.5061667316875,Harlym Blue’Z,210 W Brookland Park Blvd,4.6,704,Good Tymes,2030 1/2 Chamberlayne Ave,,0.6917582704736687,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,626.5061667316875,Harlym Blue’Z,210 W Brookland Park Blvd,4.6,711,Union Bistro & Jazz,2400 Northumberland Ave,,0.9102311725867986,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,626.5061667316875,Harlym Blue’Z,210 W Brookland Park Blvd,4.6,740,Outer City Lounge,2030 Chamberlayne Ave,,0.9010678884378864,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,626.5061667316875,Harlym Blue’Z,210 W Brookland Park Blvd,4.6,765,Pfizer Consumer Healthcare,1211 Sherwood Ave,,0.9898959984669792,office
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,703.804499932482,The Lion's Den RVA,700 Dawn St,4.4,694,Tabol Brewing,704 Dawn St,6.9,0.9851227287772416,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,703.804499932482,The Lion's Den RVA,700 Dawn St,4.4,378,Boys II Men Administrative Office,2532 N Lombardy St,,0.2152152326533456,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,703.804499932482,The Lion's Den RVA,700 Dawn St,4.4,571,Fuzzy Cactus,221 W Brookland Park Blvd,,0.9921084263888648,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,703.804499932482,The Lion's Den RVA,700 Dawn St,4.4,617,RVA Createspace,607 Wickham St,,0.8981063707471735,office
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,703.804499932482,The Lion's Den RVA,700 Dawn St,4.4,622,Boogaloos,210 W Brookland Park Blvd,,0.0164277128373081,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,703.804499932482,The Lion's Den RVA,700 Dawn St,4.4,670,Ninja Kombucha,126 W Brookland Park Blvd,,0.9111893106632056,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,703.804499932482,The Lion's Den RVA,700 Dawn St,4.4,704,Good Tymes,2030 1/2 Chamberlayne Ave,,0.6917582704736687,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,703.804499932482,The Lion's Den RVA,700 Dawn St,4.4,711,Union Bistro & Jazz,2400 Northumberland Ave,,0.9102311725867986,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,703.804499932482,The Lion's Den RVA,700 Dawn St,4.4,740,Outer City Lounge,2030 Chamberlayne Ave,,0.9010678884378864,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,703.804499932482,The Lion's Den RVA,700 Dawn St,4.4,765,Pfizer Consumer Healthcare,1211 Sherwood Ave,,0.9898959984669792,office
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,718.4940370043006,Thirst Bistro & Bar,2400 Northumberland Ave,4.2,694,Tabol Brewing,704 Dawn St,6.9,0.9851227287772416,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,718.4940370043006,Thirst Bistro & Bar,2400 Northumberland Ave,4.2,378,Boys II Men Administrative Office,2532 N Lombardy St,,0.2152152326533456,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,718.4940370043006,Thirst Bistro & Bar,2400 Northumberland Ave,4.2,571,Fuzzy Cactus,221 W Brookland Park Blvd,,0.9921084263888648,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,718.4940370043006,Thirst Bistro & Bar,2400 Northumberland Ave,4.2,617,RVA Createspace,607 Wickham St,,0.8981063707471735,office
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,718.4940370043006,Thirst Bistro & Bar,2400 Northumberland Ave,4.2,622,Boogaloos,210 W Brookland Park Blvd,,0.0164277128373081,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,718.4940370043006,Thirst Bistro & Bar,2400 Northumberland Ave,4.2,670,Ninja Kombucha,126 W Brookland Park Blvd,,0.9111893106632056,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,718.4940370043006,Thirst Bistro & Bar,2400 Northumberland Ave,4.2,704,Good Tymes,2030 1/2 Chamberlayne Ave,,0.6917582704736687,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,718.4940370043006,Thirst Bistro & Bar,2400 Northumberland Ave,4.2,711,Union Bistro & Jazz,2400 Northumberland Ave,,0.9102311725867986,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,718.4940370043006,Thirst Bistro & Bar,2400 Northumberland Ave,4.2,740,Outer City Lounge,2030 Chamberlayne Ave,,0.9010678884378864,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,718.4940370043006,Thirst Bistro & Bar,2400 Northumberland Ave,4.2,765,Pfizer Consumer Healthcare,1211 Sherwood Ave,,0.9898959984669792,office
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,736.3744759861279,Outer City Lounge,2030 Chamberlayne Ave,0.0,694,Tabol Brewing,704 Dawn St,6.9,0.9851227287772416,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,736.3744759861279,Outer City Lounge,2030 Chamberlayne Ave,0.0,378,Boys II Men Administrative Office,2532 N Lombardy St,,0.2152152326533456,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,736.3744759861279,Outer City Lounge,2030 Chamberlayne Ave,0.0,571,Fuzzy Cactus,221 W Brookland Park Blvd,,0.9921084263888648,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,736.3744759861279,Outer City Lounge,2030 Chamberlayne Ave,0.0,617,RVA Createspace,607 Wickham St,,0.8981063707471735,office
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,736.3744759861279,Outer City Lounge,2030 Chamberlayne Ave,0.0,622,Boogaloos,210 W Brookland Park Blvd,,0.0164277128373081,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,736.3744759861279,Outer City Lounge,2030 Chamberlayne Ave,0.0,670,Ninja Kombucha,126 W Brookland Park Blvd,,0.9111893106632056,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,736.3744759861279,Outer City Lounge,2030 Chamberlayne Ave,0.0,704,Good Tymes,2030 1/2 Chamberlayne Ave,,0.6917582704736687,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,736.3744759861279,Outer City Lounge,2030 Chamberlayne Ave,0.0,711,Union Bistro & Jazz,2400 Northumberland Ave,,0.9102311725867986,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,736.3744759861279,Outer City Lounge,2030 Chamberlayne Ave,0.0,740,Outer City Lounge,2030 Chamberlayne Ave,,0.9010678884378864,bar
Battery Park,37.5685893266791,-77.44146307162482,0,12,12,736.3744759861279,Outer City Lounge,2030 Chamberlayne Ave,0.0,765,Pfizer Consumer Healthcare,1211 Sherwood Ave,,0.9898959984669792,office
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,470.37589885612505,Pig & Brew,1313 Hull St,4.1,442,Hull Street Grocery Store,1514 Hull St,,0.1673954322944794,office
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,470.37589885612505,Pig & Brew,1313 Hull St,4.1,470,Pig & Brew,1313 Hull St,,0.9813598592408064,bar
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,470.37589885612505,Pig & Brew,1313 Hull St,4.1,476,Med Demolition & Construction,1108 Decatur St,,0.6502621814190896,office
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,470.37589885612505,Pig & Brew,1313 Hull St,4.1,485,Vibes Cyber Cafe & Banquet Hll,1212 Hull St,,0.614149086284689,bar
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,470.37589885612505,Pig & Brew,1313 Hull St,4.1,507,The Butterbean Market & Cafe,1204 Hull St,,0.9451422399526156,bar
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,470.37589885612505,Pig & Brew,1313 Hull St,4.1,675,Lite-Tek / Omnitech Warehouse,1015 E 12th St,,0.6622301970280299,office
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,470.37589885612505,Pig & Brew,1313 Hull St,4.1,378,Credential America,1506 Hull St,,,office
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,470.37589885612505,Pig & Brew,1313 Hull St,4.1,619,Millennium Training,1500 Porter St,,,office
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,470.37589885612505,Pig & Brew,1313 Hull St,4.1,957,Old Manchester Rooftop Deck,815 Porter St,,,bar
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,470.37589885612505,Pig & Brew,1313 Hull St,4.1,998,Esf Trailer Systems,202 Brinser St,,,office
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,596.1153524061201,Autum Restaurant & Lounge,1115 Hull St,3.8,442,Hull Street Grocery Store,1514 Hull St,,0.1673954322944794,office
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,596.1153524061201,Autum Restaurant & Lounge,1115 Hull St,3.8,470,Pig & Brew,1313 Hull St,,0.9813598592408064,bar
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,596.1153524061201,Autum Restaurant & Lounge,1115 Hull St,3.8,476,Med Demolition & Construction,1108 Decatur St,,0.6502621814190896,office
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,596.1153524061201,Autum Restaurant & Lounge,1115 Hull St,3.8,485,Vibes Cyber Cafe & Banquet Hll,1212 Hull St,,0.614149086284689,bar
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,596.1153524061201,Autum Restaurant & Lounge,1115 Hull St,3.8,507,The Butterbean Market & Cafe,1204 Hull St,,0.9451422399526156,bar
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,596.1153524061201,Autum Restaurant & Lounge,1115 Hull St,3.8,675,Lite-Tek / Omnitech Warehouse,1015 E 12th St,,0.6622301970280299,office
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,596.1153524061201,Autum Restaurant & Lounge,1115 Hull St,3.8,378,Credential America,1506 Hull St,,,office
Blackwell,37.51612407152553,-77.44437169211808,0,16,16,596.1153524061201,Autum Restaurant & Lounge,1115 Hull St,3.8,619,Millennium Training,1500 Porter St,,,office
