station,latitude,longitude,free_bikes,empty_slots,total_bike_cap,uid,renting,returning,last_updated,has_ebikes,ebikes,payment,payment-terminal,slots,rental_uris.android,rental_uris.ios,distanceyelp,poiname,location.address,ratingyelp,categories,distancefoursq,namefoursq,location.addressfoursq,ratingfoursq,popularityfoursq,categoriesfoursq
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,356.5835687986835,Brass Rabbit Pub,1210 N Garfield St,4.2,school,200,Pamplona,3100 Clarendon Blvd,7.7,0.9549037156797644,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,356.5835687986835,Brass Rabbit Pub,1210 N Garfield St,4.2,school,426,The Board Room,925 N Garfield St,8.2,0.9720241360394952,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,356.5835687986835,Brass Rabbit Pub,1210 N Garfield St,4.2,school,157,Don Tito,3165 Wilson Blvd,7.3,0.9886248809076998,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,356.5835687986835,Brass Rabbit Pub,1210 N Garfield St,4.2,school,311,East West Coffee Wine,3101 Wilson Blvd,7.5,0.9730634870225482,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,356.5835687986835,Brass Rabbit Pub,1210 N Garfield St,4.2,school,460,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,7.3,0.9670006062880736,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,60.070907112136354,O'Sullivan's Irish Pub,3207 Washington Blvd,3.9,school,97,The Liberty Tavern,3195 Wilson Blvd,8.5,0.982388775009383,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,60.070907112136354,O'Sullivan's Irish Pub,3207 Washington Blvd,3.9,school,240,Lyon Hall,3100 Washington Blvd,8.5,0.9821866789849004,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,60.070907112136354,O'Sullivan's Irish Pub,3207 Washington Blvd,3.9,school,131,The Lot,3217 10th St N,8.0,0.9721107486214164,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,60.070907112136354,O'Sullivan's Irish Pub,3207 Washington Blvd,3.9,school,62,O'Sullivan's Irish Pub,3207 Washington Blvd,7.5,0.980685394231602,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,60.070907112136354,O'Sullivan's Irish Pub,3207 Washington Blvd,3.9,school,442,Screwtop Wine Bar,1025 N Fillmore St,8.5,0.9652106129283714,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,60.070907112136354,O'Sullivan's Irish Pub,3207 Washington Blvd,3.9,school,200,Pamplona,3100 Clarendon Blvd,7.7,0.9549037156797644,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,60.070907112136354,O'Sullivan's Irish Pub,3207 Washington Blvd,3.9,school,426,The Board Room,925 N Garfield St,8.2,0.9720241360394952,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,60.070907112136354,O'Sullivan's Irish Pub,3207 Washington Blvd,3.9,school,157,Don Tito,3165 Wilson Blvd,7.3,0.9886248809076998,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,60.070907112136354,O'Sullivan's Irish Pub,3207 Washington Blvd,3.9,school,311,East West Coffee Wine,3101 Wilson Blvd,7.5,0.9730634870225482,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,60.070907112136354,O'Sullivan's Irish Pub,3207 Washington Blvd,3.9,school,460,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,7.3,0.9670006062880736,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,474.2554205138211,Green Pig Bistro,2900 Wilson Blvd Arlington,3.9,bar,97,The Liberty Tavern,3195 Wilson Blvd,8.5,0.982388775009383,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,474.2554205138211,Green Pig Bistro,2900 Wilson Blvd Arlington,3.9,bar,240,Lyon Hall,3100 Washington Blvd,8.5,0.9821866789849004,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,474.2554205138211,Green Pig Bistro,2900 Wilson Blvd Arlington,3.9,bar,131,The Lot,3217 10th St N,8.0,0.9721107486214164,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,474.2554205138211,Green Pig Bistro,2900 Wilson Blvd Arlington,3.9,bar,62,O'Sullivan's Irish Pub,3207 Washington Blvd,7.5,0.980685394231602,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,474.2554205138211,Green Pig Bistro,2900 Wilson Blvd Arlington,3.9,bar,442,Screwtop Wine Bar,1025 N Fillmore St,8.5,0.9652106129283714,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,474.2554205138211,Green Pig Bistro,2900 Wilson Blvd Arlington,3.9,bar,200,Pamplona,3100 Clarendon Blvd,7.7,0.9549037156797644,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,474.2554205138211,Green Pig Bistro,2900 Wilson Blvd Arlington,3.9,bar,426,The Board Room,925 N Garfield St,8.2,0.9720241360394952,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,474.2554205138211,Green Pig Bistro,2900 Wilson Blvd Arlington,3.9,bar,157,Don Tito,3165 Wilson Blvd,7.3,0.9886248809076998,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,474.2554205138211,Green Pig Bistro,2900 Wilson Blvd Arlington,3.9,bar,311,East West Coffee Wine,3101 Wilson Blvd,7.5,0.9730634870225482,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,474.2554205138211,Green Pig Bistro,2900 Wilson Blvd Arlington,3.9,bar,460,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,7.3,0.9670006062880736,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,299.1024860255515,Kaldi’s Social House,3100 10th St N,4.3,bar,97,The Liberty Tavern,3195 Wilson Blvd,8.5,0.982388775009383,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,299.1024860255515,Kaldi’s Social House,3100 10th St N,4.3,bar,240,Lyon Hall,3100 Washington Blvd,8.5,0.9821866789849004,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,299.1024860255515,Kaldi’s Social House,3100 10th St N,4.3,bar,131,The Lot,3217 10th St N,8.0,0.9721107486214164,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,299.1024860255515,Kaldi’s Social House,3100 10th St N,4.3,bar,62,O'Sullivan's Irish Pub,3207 Washington Blvd,7.5,0.980685394231602,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,299.1024860255515,Kaldi’s Social House,3100 10th St N,4.3,bar,442,Screwtop Wine Bar,1025 N Fillmore St,8.5,0.9652106129283714,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,299.1024860255515,Kaldi’s Social House,3100 10th St N,4.3,bar,200,Pamplona,3100 Clarendon Blvd,7.7,0.9549037156797644,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,299.1024860255515,Kaldi’s Social House,3100 10th St N,4.3,bar,426,The Board Room,925 N Garfield St,8.2,0.9720241360394952,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,299.1024860255515,Kaldi’s Social House,3100 10th St N,4.3,bar,157,Don Tito,3165 Wilson Blvd,7.3,0.9886248809076998,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,299.1024860255515,Kaldi’s Social House,3100 10th St N,4.3,bar,311,East West Coffee Wine,3101 Wilson Blvd,7.5,0.9730634870225482,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,299.1024860255515,Kaldi’s Social House,3100 10th St N,4.3,bar,460,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,7.3,0.9670006062880736,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,232.27202441077264,The Renegade,3100 Clarendon Blvd,4.0,school,97,The Liberty Tavern,3195 Wilson Blvd,8.5,0.982388775009383,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,232.27202441077264,The Renegade,3100 Clarendon Blvd,4.0,school,240,Lyon Hall,3100 Washington Blvd,8.5,0.9821866789849004,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,232.27202441077264,The Renegade,3100 Clarendon Blvd,4.0,school,131,The Lot,3217 10th St N,8.0,0.9721107486214164,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,232.27202441077264,The Renegade,3100 Clarendon Blvd,4.0,school,62,O'Sullivan's Irish Pub,3207 Washington Blvd,7.5,0.980685394231602,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,232.27202441077264,The Renegade,3100 Clarendon Blvd,4.0,school,442,Screwtop Wine Bar,1025 N Fillmore St,8.5,0.9652106129283714,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,232.27202441077264,The Renegade,3100 Clarendon Blvd,4.0,school,200,Pamplona,3100 Clarendon Blvd,7.7,0.9549037156797644,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,232.27202441077264,The Renegade,3100 Clarendon Blvd,4.0,school,426,The Board Room,925 N Garfield St,8.2,0.9720241360394952,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,232.27202441077264,The Renegade,3100 Clarendon Blvd,4.0,school,157,Don Tito,3165 Wilson Blvd,7.3,0.9886248809076998,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,232.27202441077264,The Renegade,3100 Clarendon Blvd,4.0,school,311,East West Coffee Wine,3101 Wilson Blvd,7.5,0.9730634870225482,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,232.27202441077264,The Renegade,3100 Clarendon Blvd,4.0,school,460,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,7.3,0.9670006062880736,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,323.78550273398446,Hanabi Ramen Clarendon,3024 Wilson Blvd,4.2,school,97,The Liberty Tavern,3195 Wilson Blvd,8.5,0.982388775009383,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,323.78550273398446,Hanabi Ramen Clarendon,3024 Wilson Blvd,4.2,school,240,Lyon Hall,3100 Washington Blvd,8.5,0.9821866789849004,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,323.78550273398446,Hanabi Ramen Clarendon,3024 Wilson Blvd,4.2,school,131,The Lot,3217 10th St N,8.0,0.9721107486214164,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,323.78550273398446,Hanabi Ramen Clarendon,3024 Wilson Blvd,4.2,school,62,O'Sullivan's Irish Pub,3207 Washington Blvd,7.5,0.980685394231602,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,323.78550273398446,Hanabi Ramen Clarendon,3024 Wilson Blvd,4.2,school,442,Screwtop Wine Bar,1025 N Fillmore St,8.5,0.9652106129283714,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,323.78550273398446,Hanabi Ramen Clarendon,3024 Wilson Blvd,4.2,school,200,Pamplona,3100 Clarendon Blvd,7.7,0.9549037156797644,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,323.78550273398446,Hanabi Ramen Clarendon,3024 Wilson Blvd,4.2,school,426,The Board Room,925 N Garfield St,8.2,0.9720241360394952,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,323.78550273398446,Hanabi Ramen Clarendon,3024 Wilson Blvd,4.2,school,157,Don Tito,3165 Wilson Blvd,7.3,0.9886248809076998,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,323.78550273398446,Hanabi Ramen Clarendon,3024 Wilson Blvd,4.2,school,311,East West Coffee Wine,3101 Wilson Blvd,7.5,0.9730634870225482,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,323.78550273398446,Hanabi Ramen Clarendon,3024 Wilson Blvd,4.2,school,460,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,7.3,0.9670006062880736,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,463.27648770716223,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,3.7,bar,97,The Liberty Tavern,3195 Wilson Blvd,8.5,0.982388775009383,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,463.27648770716223,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,3.7,bar,240,Lyon Hall,3100 Washington Blvd,8.5,0.9821866789849004,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,463.27648770716223,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,3.7,bar,131,The Lot,3217 10th St N,8.0,0.9721107486214164,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,463.27648770716223,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,3.7,bar,62,O'Sullivan's Irish Pub,3207 Washington Blvd,7.5,0.980685394231602,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,463.27648770716223,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,3.7,bar,442,Screwtop Wine Bar,1025 N Fillmore St,8.5,0.9652106129283714,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,463.27648770716223,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,3.7,bar,200,Pamplona,3100 Clarendon Blvd,7.7,0.9549037156797644,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,463.27648770716223,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,3.7,bar,426,The Board Room,925 N Garfield St,8.2,0.9720241360394952,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,463.27648770716223,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,3.7,bar,157,Don Tito,3165 Wilson Blvd,7.3,0.9886248809076998,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,463.27648770716223,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,3.7,bar,311,East West Coffee Wine,3101 Wilson Blvd,7.5,0.9730634870225482,bar
Fairfax Dr & Wilson Blvd,38.885801,-77.097745,5,6,11,08251ded-1f3f-11e7-bf6b-3863bb334450,1,1,1729395530,True,3,"['key', 'creditcard']",True,12,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,463.27648770716223,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,3.7,bar,460,Wilson Hardware Kitchen & Bar,2915 Wilson Blvd,7.3,0.9670006062880736,bar
